"participant_id","group","word_1","response","knowledge","confidence","correct","response_type","valid_participant","valid_response"
"5a2461e...","spa-ENG","burro","walrus",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","caballo","car",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","cebra","cider",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","coche","coach",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","gafas","cats",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","galleta","balcony",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","grifo","greece",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","manzana","morning",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","mariposa","flower",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","tambor","tamborine",FALSE,2,FALSE,"false_friend",TRUE,TRUE
"5a2461e...","spa-ENG","tenedor","tennis",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","toro","turtle",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","bol","ball",FALSE,3,FALSE,"false_friend",TRUE,TRUE
"5a2461e...","spa-ENG","cerdo","third",FALSE,3,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","chaqueta","jacket",FALSE,3,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","cielo","cello",FALSE,3,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","frambuesa","flamboyant",FALSE,3,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","globo","eye",FALSE,3,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","plato","place",FALSE,3,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","tijeras","glasses",FALSE,3,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","flor","flour",FALSE,4,FALSE,"false_friend",TRUE,TRUE
"5a2461e...","spa-ENG","guitarra","guitar",FALSE,4,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","tren","train",FALSE,4,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","caja","house",FALSE,4,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","cesta","festival",FALSE,4,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","mono","monochrome",FALSE,4,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","pinguino","penguin",FALSE,4,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","boton","button",FALSE,5,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","hormiga","friend",FALSE,5,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","pastel","pastel",FALSE,5,FALSE,"false_friend",TRUE,TRUE
"5a2461e...","spa-ENG","patata","potato",FALSE,6,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","tigre","tiger",FALSE,6,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","leon","lion",FALSE,6,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","tomate","tomato",FALSE,6,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","corona","beer",TRUE,2,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","cereza","beer",TRUE,5,FALSE,"false_friend",TRUE,TRUE
"5a2461e...","spa-ENG","libro","book",TRUE,5,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","mano","hand",TRUE,5,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","estrella","star",TRUE,6,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","sol","sun",TRUE,6,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","gato","cat",TRUE,6,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","leche","milk",TRUE,6,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","luna","moon",TRUE,6,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","pan","bread",TRUE,6,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","pantalon","trousers",TRUE,6,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","perro","but",TRUE,6,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","pie","good",TRUE,6,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","pluma","moon",TRUE,6,FALSE,"wrong",TRUE,TRUE
"5a2461e...","spa-ENG","pollo","chicken",TRUE,6,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","chocolate","chocolate",TRUE,7,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","naranja","orange",TRUE,7,TRUE,"correct",TRUE,TRUE
"5a2461e...","spa-ENG","ola","hello",TRUE,7,FALSE,"false_friend",TRUE,TRUE
"5a2461e...","spa-ENG","sandwich","sandwich",TRUE,7,TRUE,"correct",TRUE,TRUE
"5b5f133...","cat-ENG","aigua","iron",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","amanida","love",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","arbre","author",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","berenar","brown",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","bibero","beautiful",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","boca","walker",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","boto","boutique",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","camisa","camiimile",FALSE,0,FALSE,"language",TRUE,FALSE
"5b5f133...","cat-ENG","cavall","cale",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","cirera","summer",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","cotxe","got",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","dit","deed",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","formiga","forget",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","fulla","foyer",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","gerd","drive",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","girafa","zebra",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","jaqueta","together",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","lleo","low",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","lloro","loader",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","ma","law",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","mico","mean",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","nas","nasty",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","pernil","party",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","planta","blank",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","poma","big",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","raspall","response",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","samarreta","summer",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","sol","shaul",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","tigre","deed",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","tisores","tiredness",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","ulleres","white",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","ungla","warmer",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","abella","away",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","aixeta","sharer",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","ampolla","unimportant",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","bici","bees",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","caixa","cash",FALSE,1,FALSE,"false_friend",TRUE,TRUE
"5b5f133...","cat-ENG","casa","cousin",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","colom","colour",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","corona","corona",FALSE,1,FALSE,"language",TRUE,FALSE
"5b5f133...","cat-ENG","esponja","sponge",FALSE,1,TRUE,"correct",TRUE,TRUE
"5b5f133...","cat-ENG","estruc","asleep",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","flor","flow",FALSE,1,FALSE,"false_friend",TRUE,TRUE
"5b5f133...","cat-ENG","forquilla","forgive",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","galeta","letter",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","galleda","clever",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","globus","global",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","gorra","dora",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","got","god",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","llibre","libra",FALSE,1,FALSE,"false_friend",TRUE,TRUE
"5b5f133...","cat-ENG","lluna","moon",FALSE,1,TRUE,"correct",TRUE,TRUE
"5b5f133...","cat-ENG","mirall","music",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","moneda","moon",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","mussol","music",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","orella","away",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","ovella","weather",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","pa","bath",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","papallona","papia",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","patata","potato",FALSE,1,TRUE,"correct",TRUE,TRUE
"5b5f133...","cat-ENG","plat","loud",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","ploma","bloomer",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","taronja","orange",FALSE,1,TRUE,"correct",TRUE,TRUE
"5b5f133...","cat-ENG","tobogan","twin",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","tren","today",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","ull","wool",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","vaixell","shame",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","bolquer","bouquet",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","bou","bowl",FALSE,2,FALSE,"false_friend",TRUE,TRUE
"5b5f133...","cat-ENG","entrepa","entrepreneur",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","estrella","australia",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","gat","guard",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","moto","alive",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","peu","bell",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","porta","porter",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","tomaquet","tomato",FALSE,2,TRUE,"correct",TRUE,TRUE
"5b5f133...","cat-ENG","bol","ball",FALSE,3,FALSE,"false_friend",TRUE,TRUE
"5b5f133...","cat-ENG","cuc","cook",FALSE,3,FALSE,"false_friend",TRUE,TRUE
"5b5f133...","cat-ENG","guitarra","guitar",FALSE,3,TRUE,"correct",TRUE,TRUE
"5b5f133...","cat-ENG","onada","another",FALSE,3,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","pingui","penguin",FALSE,3,TRUE,"correct",TRUE,TRUE
"5b5f133...","cat-ENG","porc","pork",FALSE,3,TRUE,"correct",TRUE,TRUE
"5b5f133...","cat-ENG","zebra","zebra",FALSE,3,TRUE,"correct",TRUE,TRUE
"5b5f133...","cat-ENG","cama","camera",FALSE,4,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","bolet","ticket",TRUE,2,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","pollastre","lecture",TRUE,3,FALSE,"wrong",TRUE,TRUE
"5b5f133...","cat-ENG","xocolata","chocolate",TRUE,5,TRUE,"correct",TRUE,TRUE
"5ca1241...","spa-ENG","esponja","hat",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","moto","random",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","biberon","baby run",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","boton","don<92>t",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","burro","pour",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","caballo","bicycle",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","galleta","kite",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","gusano","shyness",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","ladrillo","dreaming",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","lapiz","my place",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","lengua","dingo",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","manzana","space",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","nariz","dream",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","oveja","childlike",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","pajaro","park",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","pan","star",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","panal","palm tree",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","pastel","busted",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","pie","yay",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","tijeras","heavenly",FALSE,0,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","corona","oranges",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","flor","love",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","tobogan","it<92>s big",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","arbol","handball",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","avestruz","restroom",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","barco","parking",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","buho","one",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","caja","car",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","calcetin","garden",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","caracol","racket",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","cereza","selected",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","cielo","halo",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","cubo","bowl",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","cuchara","chair",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","dedo","dead",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","gafas","gas",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","globo","neighbour",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","gorrion","lion",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","jirafa","falafel",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","loro","law",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","mano","mine",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","muneca","plums",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","pato","part",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","pelota","pillow",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","pierna","learner",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","pluma","illuminate",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","pollo","oil",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","tenedor","tennis",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","toro","oh look",FALSE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","bici","difficult",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","camisa","sister",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","estrella","australia",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","moneda","first",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","patata","potato",FALSE,2,TRUE,"correct",TRUE,TRUE
"5ca1241...","spa-ENG","bocadillo","ocarina",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","boli","ball",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","botella","potatoes",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","camiseta","sweater",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","cepillo","tapping",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","cerdo","third",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","cesta","festival",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","coche","hot",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","frambuesa","trumbone",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","gallina","kayaking",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","leon","leon",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","libro","book",FALSE,2,TRUE,"correct",TRUE,TRUE
"5ca1241...","spa-ENG","mariposa","my posture",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","mesa","mister",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","ombligo","obligated",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","osito","also",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","pez","bed",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","pinguino","linguine",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","plato","latte",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","tambor","tambourine",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","zanahoria","goodbye",FALSE,2,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","boca","pork",FALSE,3,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","brazo","grass",FALSE,3,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","grifo","grief",FALSE,3,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","hormiga","mother",FALSE,3,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","mono","morning",FALSE,3,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","platano","latino",FALSE,3,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","ventana","bandana",FALSE,3,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","bol","ball",FALSE,4,FALSE,"false_friend",TRUE,TRUE
"5ca1241...","spa-ENG","guitarra","guitar",FALSE,4,TRUE,"correct",TRUE,TRUE
"5ca1241...","spa-ENG","tren","train",FALSE,4,TRUE,"correct",TRUE,TRUE
"5ca1241...","spa-ENG","cebra","zebra",FALSE,4,TRUE,"correct",TRUE,TRUE
"5ca1241...","spa-ENG","luna","moon",FALSE,4,TRUE,"correct",TRUE,TRUE
"5ca1241...","spa-ENG","martillo","party",FALSE,4,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","gorro","fat",TRUE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","puerta","because",TRUE,1,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","sol","sun",TRUE,3,TRUE,"correct",TRUE,TRUE
"5ca1241...","spa-ENG","chaqueta","girls",TRUE,3,FALSE,"wrong",TRUE,TRUE
"5ca1241...","spa-ENG","tigre","tiger",TRUE,4,TRUE,"correct",TRUE,TRUE
"5ca1241...","spa-ENG","gato","cat",TRUE,4,TRUE,"correct",TRUE,TRUE
"5ca1241...","spa-ENG","naranja","oranges",TRUE,4,TRUE,"typo",TRUE,TRUE
